1137	Czy na pewno chcesz usun¹æ wybrany klucz?
1138	Nieprzypisany
1139	Wciœnij klawisz...
1140	Czy na pewno chcesz przywróciæ domyœlne ustawienia gracza? Stracisz wszystkie kolory dru¿yn.
1141	Has³a gry nie zgadzaj¹ siê, proszê potwierdziæ has³o.
1142	Gra Homeworld musi zostaæ wy³¹czona w celu instalacji aktualizacji.\n\nWciœnij Tak, aby kontynuowaæ instalacjê albo Nie, aby powróciæ do Menu G³ównego.
1143	Twój pseudonim zawiera znaki niedozwolone podczas gry wieloosobowej za pomoc¹ us³ugi GameSpy. Znaki te nie bêd¹ prawid³owo wyœwietlane.\nPrawid³owe znaki to: "ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789[]\\`_^{|}-"
1144	Czy na pewno chcesz przywróciæ opcje domyœlne?
1145	Ten rozkaz %s mo¿na przypisaæ wy³¹cznie do jednego klawisza.

1146	Wczytanie zapisanej gry jest niemo¿liwe. Zapisana gra jest uszkodzona lub pochodzi z innej wersji gry Homeworld 2.

1147	Aby dokonaæ zmiany rozdzielczoœci, nale¿y ponownie uruchomiæ grê Homeworld2.  Czy chcesz teraz ponownie uruchomiæ grê Homeworld 2?

// Network messages
1200	Nie znaleziono hosta.
1201	Adres nieprawid³owy.
1202	Has³o nieprawid³owe.
1203	Sieæ niedostêpna.
1204	Gra pe³na.
1205	Ró¿ne wersje lub mody.
1206	Utrata synchronizacji.
1207	Nieznany poziom.
1208	Host opuœci³ grê.
1209	Oczekiwanie, a¿ pozostali gracze zakoñcz¹ wczytywanie...
1210	Pobieranie treœci...
1211    Zosta³eœ wyrzucony z gry.

// ESRB Warning
1220	*Ostrze¿enie ESRB: W trakcie gry sieciowej charakter rozgrywki mo¿e ulec zmianie.

// Version label
1221	Fallen Angel dev-master (Homeworld v%d.%d)

// Autosave
1222	AutoSave
rangeend



/////////////////////////////////////////////////////////////////////
// code -- fe postgame

rangestart 1250 1499
rangeend



