2689	MicrogrammaDBolExt8
2690	MicrogrammaDBolExt10
2691	MicrogrammaDMedExt8
2692	Minima
2693	SmallFonts7
2694	Oracle10
2695	Oracle12
2696	MicrogrammaDBolExt12
2697	MicrogrammaDBolExt14
2698	MicrogrammaDBolExt18
2699	MicrogrammaDBolExt24


// In-Game Taskbar
2700	Budowa
2701	Nauka
2702	Menu
2703	Czujniki
2704	Zadania
2705	Flota
2706	Start
2707	Zdarzenia
2708	JEDN.:
2709	ROLA:
2710	SI£A OGNIA/SEK
2711	SZYBKOå∆ MAKS.:
2712	POTWIERDè\nLIKWIDACJ ?
2713	Dyplomacja
2714	Uderzenie
2715	Taktyka
2716	Czat
2717	RUCH (%s)
2718	ATAKUJ (%s)
2719	OCHRANIAJ (%s)
2720	DOKUJ (%s)
2721	USTAW PUNKT ZBI”RKI (%s)
2722	STOP (%s)
2723	ZBIERAJ (%s)
2724	RUCH I ATAKUJ (%s)
2725	HIPERPRZESTRZE— (%s)
2726	NAPRAWIAJ (%s)
2727	USTAW PUNKTY NAWIGACYJNE (%s)
2728	WYCOFAJ (%s)
2729	W£•CZ ROZKAZY SPECJALNE (%s)
2730	NAST PNA STRONA
2731	POPRZEDNIA STRONA
2732	POWR”T DO LISTY STATK”W
2733	TAKTYKA//
2734	GRUPY UDERZENIOWE//
2735	Falanga StatkÛw G≥. (%s)
2736	Tyraliera Fregat (%s)
2737	Zas≥ona MyúliwcÛw (%s)
2738	ZMNIEJSZ PASEK ZADA— (%s)
2739	POWI KSZ PASEK ZADA— (%s)
2740	POKAØ INFORMACJE O FLOCIE
2741	SZYK GRUPY UDERZENIOWEJ (F5-F7)
2742	ZMIANA TAKTYKI (F2-F4)
2743	W£•CZ ZDARZENIA (%s)
2744	W£•CZ ZADANIA (%s)
2745	EKRAN CZUJNIK”W (%s)
2746	W£•CZ OPCJE DYPLOMACJI (%s)
2747	W£•CZ CZAT (%s)
2748	PANEL BUDOWY (%s)
2749	PANEL NAUKI (%s)
// continued for Taskbar at 2760

// Objectives screen
2750	ZADANIA
2751	ZADANIA//
2752	ZADANIA PODSTAWOWE
2753	ZADANIA DRUGORZ DNE
2754	INFORMACJE O ZADANIACH

// Taskbar (continued from 2749)
2759	POTWIERDè
2760	PANEL STARTU (%s)
2761	GRUPY KONTROLNE
2762	PamiÍÊ
2763	W£•CZ PAMI ∆ KOMUNIKAT”W (%s)
2764	x%d
2765	POLE OBRONNE (%s)
2766	MASKUJ (%s)
2767	USTAW OBIEKT ZBI”RKI (%s)
2768	IMPULS ELEKTROMAGNETYCZNY (%s)
2769	WSKAèNIK CZUJNIK”W (1000 JZ) (%s)
2770	STAN
2771	ATAK KAMIKAZE (%s)
2772	STAWIAJ MINY (%s)
2773	LIKWIDUJ (%s)
2774	MENU GRY (%s)
// continued for Taskbar at 2810

// Player Setup
2775	EDYTUJ PROFIL
2776	USTAWIENIA//
2777	PODGL•D
2778	REGULUJ JASNOå∆
2779	WYBIERZ GOD£O
2780	DOSTOSUJ KOLORY//
2781	KOLOR PODSTAWOWY
2782	KOLOR PASKA
2783	ZAPISZ WYBRANY KOLOR DO PR”BNIKA
2784	WYBIERZ KOLOR Z PR”BNIKA
2785	GOD£O
2786	WYBIERZ//
2787	HIIGARANIN
2788	VAYGR
2789	PSEUDONIM
2790	B£•D: Pliki god≥a muszπ byÊ w nieskompr. 24/32 bitowym formacie TGA, DDS lub ROT i posiadaÊ rozmiar 64x64 piksele.
2791	NAZWA GRACZA NA CZACIE
2792	WYBIERZ RAS  DO PODGL•DU
2793	PODGL•D STATKU
2794	WYBIERZ GOD£O GRACZA
2795	ZMIE— KOLOR PODSTAWOWY (KLIKINIJ DWUKROTNIE, ABY ZAMIENI∆ KOLORY)
2796	ZMIE— KOLOR PASKA (KLIKINIJ DWUKROTNIE, ABY ZAMIENI∆ KOLORY)
2797	REGULUJ ODCIE— I NASYCENIE
2798	ZREZYGNUJ ZE ZMIAN
2799	ZAAKCEPTUJ ZMIANY

// Resource Menu
2800	JEDNOSTKI ZASOB”W
2801	LICZBA JEDNOSTEK

// Player setup (cont)
2805	PRZYWR”∆ DOMYåLNE
2806	PRZYWR”∆ DOMYåLNE KOLORY I GOD£O

// Taskbar (continued from 2774)
2810	Zainstalowane Podsystemy
2811	Puste gniazdo produkcyjne
2812	Puste gniazdo modu≥owe
2813	Puste gniazdo czujnikÛw
2814	Zniszczony pierwotny Podsystem
2815	Gniazda produkcyjne
2816	Gniazda modu≥owe
2817	Gniazda czujnikÛw

// Sensors manager filters menu
2830	FILTRY//
2831	STATKI GRACZA
2832	STATKI SOJUSZNICZE
2833	STATKI WROGA
2834	OBIEKTY NEUTRALNE
2835	RAKIETY
2836	POZOSTA£E

// Lagging players
2840	OpÛünienia w komunikacji z graczem: %s 
2841	WYRZU∆ GRACZA
2842	NIE INFORMUJ WI CEJ
2843	ZAMKNIJ

// Chat
2845	DO DRUØYNY
2846	DO WSZYSTKICH
2847	<c=00AFFF>%s></c> %s
2848	>
2849    <c=00AFFF>/<b>%s</b>></c>

// Research Menu
2850	MENU NAUKI

2852	MODERNIZACJE
2853	SZYBKOå∆
2854	WYTRZYMA£Oå∆
2855	POZOSTA£E
2856	POZIOM
2857	JZ
2858	KOLEJKA BADA—//
2859	PAUZA
2860	STATEK MATKA//
2861	ZDOLNOåCI
2862	TECHNOLOGIE
2863	BRAK DOST PNYCH MODERNIZACJI
2864	BRAK DOST PNYCH TECHNOLOGII

// Tutorial
2875	SAMOUCZEK
2876	WCZYTAJ SAMOUCZEK
2877	START

// Diplomacy
2899	GRACZE//
2900	DYPLOMACJA
2901	Zaproponuj sojusz
2902	Zerwij sojusz
2903	Zignoruj sojusz
2904	ZgÛdü siÍ na sojusz
2905	Zignoruj RozmowÍ
2906	ZgÛdü siÍ na RozmowÍ
2907	Wyúlij prywatnπ wiadomoúÊ
2908	Przenieú statki
2909	Podaruj JZ:
2910	WSZYSTKO
2911	Przyjmij propozycjÍ sojuszu
2912	OdrzuÊ propozycjÍ sojuszu
2913	Poddaj siÍ
//helptips
2914	ZAPROPONUJ INNEMU GRACZOWI SOJUSZ
2915	ZERWIJ SOJUSZ Z INNYM GRACZEM
2916	ZIGNORUJ SOJUSZ Z INNYM GRACZEM
2917	PRZEKAØ WYBRANE STATKI INNEMU GRACZOWI
2918	PODDAJ SWOJ• <b>CA£•</b> FLOT 
2919	PODARUJ <c=FFD700>500 JZ</c> INNEMU GRACZOWI
2920	PODARUJ <c=FFD700>1000 JZ</c> INNEMU GRACZOWI
2921	PODARUJ <c=FFD700>5000 JZ</c> INNEMU GRACZOWI
2922	PODARUJ <c=FFD700>WSZYSTKIE JZ</c> INNEMU GRACZOWI
2923	ZAMKNIJ OKNO

// Speech recall
2940	PAMI ∆ KOMUNIKAT”W
2941	KOMUNIKATY//


// password entry screen
3020	UTW”RZ GR 
3021	POKAØ INFORMACJE O RODZAJU GRY
3022	POTWIERDè HAS£O GRY
3023	WPROWADè HAS£O GRY
3024	WYBIERZ RODZAJ GRY
3025	WPISZ NAZW  GRY
3026	UTW”RZ GR 
3027	KONFIGURACJA//
3028	NAZWA GRY
3029	HAS£O
3030	POTWIERDè HAS£O
3031	RODZAJ GRY
3032	DO£•CZ DO GRY
3033	RODZAJ GRY, DO KT”REJ DO£•CZASZ


// direct tcp/ip connection screen (after connection type screen)

// nazwa gry: nie moøe zawieraÊ spacji
3035	Po≥πczenie bezpoúrednie

3036	BEZPOåREDNIE PO£•CZENIE TCP/IP
3037	WYBIERZ//
3038	HOSTUJ GR  TCP/IP
3039	HOSTUJ
3040	DO£•CZ DO SESJI GRY
3041	DO£•CZ
3042	POWR”T NA EKRAN PO£•CZENIA
3043	POWR”T DO MENU G£”WNEGO


// game filters screen
3046	TRYB
3047 	FILTRUJ SESJE GRY WG TRYBU
3048	GRACZE
3049 	FILTRUJ SESJE GRY DLA ZBYT MA£EJ ILOåCI GRACZY
3050	FILTRY GRY
3051	USTAW FILTRY LISTY SESJI GIER//
3052	NAZWA
3053	FILTRUJ SESJE GRY WG NAZWY
3054	MAPA
3055	FILTRUJ SESJE GRY WG MAPY
3056	PING
3057	FILTRUJ SESJE GRY POWYØEJ OKREåLONEGO PINGU
3058	WY£•CZ WSZYSTKIE FILTRY

3060	WY£•CZ WSZYSTKO

// Research Manager Popup
3120	<B>%s</B>
3121	<B>Wymaga:</B> %s
3122	<B>Opis:</B> %s
3123	<B>Umoøliwia:</B> %s
3124	<B>Modu≥y:</B> %s
3125	Brak opisu
// Research Queue
3126	Badania

// Tactics / Strike group menu
3130	Agresywna (%s)
3131	Obronna (%s)
3132	Bierna (%s)
3135	Pozostaw (%s)


// Right click menu
3150	ROZKAZY
3151	Ruch
3152	Atakuj
3153	Ochraniaj
3154	Dokuj
3155	Punkty nawigacyjne
3156	Stop
3157	Wycofaj
3158	SPECJALNE
3159	TAKTYKA
3160	Agresywna
3161	Obronna
3162	Bierna
3163	GRUPY UDERZENIOWE
3164	Falanga StatkÛw G≥Ûwnych
3165	Pozostaw
3166	Tyraliera Fregat
3167	USTAW WIDOK
3168	WIDOKI
3169	Widok 1
3170	Wy≥.
3171	Namierzanie
3172	Zbieranie
3173	Pole Obronne
3174	Maskowanie
3175	Abordaø
3176	
3177	Wskaünik CzujnikÛw (1000 JZ)
3178	
3179	
3180	Miny
3181	Likwiduj
3182	ZniszczyÊ wybrane statki?
3183	Nie
3184	Tak
3185	Widok 2
3186	Widok 3
3187	Widok 4
3188	Zas≥ona MyúliwcÛw
3189	Naprawiaj
3190	


// Game options
3200	Tryb gry
3201	Normalny
3202	Zniszcz Statek MatkÍ
3203	Deathmatch
3204	Dowolna gra

3205	Zasoby poczπtkowe
3206	Low (1000)
3207	Medium (3000)
3208	High (10 000)
3209	Map Default

3214	Limit iloúci jednostek
3215	Low
3216	Default
3217	High

3220	Blokada druøyn
3221	Yes
3222	No

3225	Lokacja poczπtkowa
3226	Random
3227	Fixed

3230	Wygrywa ten gracz, ktÛry jako ostatni bÍdzie posiada≥ statki zdolne do produkcji.

// Game option tool tips
3231	WYBIERZ RODZAJU GRY
3232	WYBIERZ POCZ•TKOW• ILOå∆ JZ
3233	WYBIERZ POZIOM ZAAWANSOWANIA GRACZA STEROWANEGO PRZEZ KOMPUTER
3234	OKREåL LIMIT LICZBY POSIADANYCH JEDNOSTEK (Duøa liczba wskazana jest wy≥πcznie dla posiadaczy szybkich komputerÛw!)
3235	ZABLOKUJ MOØLIWOå∆ ZMIANY DRUØYNY PRZEZ GRACZA
3236	W£•CZ KODY U£ATWIAJ•CE
3237	WYBIERZ RODZAJ LOKACJI POCZ•TKOWEJ
3238	USTAW SZYBKOå∆ GRY
3239	OKREåL ILOå∆ ZASOB”W NA ASTEROID 

3240	Mnoønik zasobÛw
3241	Low
3242	Standart
3243	High

3244	Rodzaj gry
3245	WYBIERZ RODZAJ GRY

3246	POKAØ INFORMACJE O RODZAJU GRY

3269	
// end of game options



// Multiplayer - HostGame - Start
//format string for CPU player names
3294	CPU%d
3295	CZAT
3296	CZAT W GRZE//
3297	CZAT W GRUPIE//
3298	PRZEGL•DAJ CZAT WY£•CZNIE DLA DANEJ GRY
3299	PRZEGL•DAJ CZAT WY£•CZNIE DLA DANEJ GRUPY
3300	TRYB WIELOOSOBOWY
3301	HOSTUJ GR 
3302	MAPA
3303	OPCJE
3304	CZAT W GRUPIE
3305	GRACZE
3306	WYBIERZ MAP //
3307	KONFIGURACJA GRY//
3308	WPISZ KOMUNIKAT ROZMOWY//
3309	OPCJE GRACZA//
3310	POTYCZKA
3311	TRYB WIELOOSOBOWY
3312	UTW”RZ NOW• GR  <c=FFD800>[%s]</c>
3313	DO£•CZ DO GRY : %1GAMENAME% <c=FFD800>[%2MAPNAME%]</c>
3314	HOSTUJ GR  : %1GAMENAME% <c=FFD800>[%2MAPNAME%]</c>
3315	SKR”∆ LISTY GRACZY
3316	OTW”RZ
3317	ZAMKNIJ
// level string (in level drop down list box)
3318	(%dP) %s
3319	Roz≥πczony z serwerem
3320	POKAØ LISTY GRACZY
3321	ADRES IP KOMUTERA HOSTA
3322	WYBIERZ DRUØYN 
3323	ZDALNY PING
3324	WYBIERZ RAS 
3325	ZAZNACZ TO POLE, KIEDY B DZIESZ GOTOWY
3326	WYBIERZ MIEJSCE ROZPOCZ CIA
3327	WYBIERZ POZIOM PRZECIWNIKA STEROWANEGO PRZEZ KOMPUTER
3328	ZMIE— STAN MIEJSCA DLA GRACZA
3329	WYBIERZ MAP 
3330	LISTA WSZYSTKICH GRACZY
3331	POKAØ / UKRYJ LIST  WSZYSTKICH GRACZY
3332	WYåLIJ WIADOMOå∆
3333	WYåLIJ WIADOMOå∆ DO WSZYSTKICH
3334	PRZEKAØ WIADOMOå∆ TYLKO WYBRANEMU GRACZOWI
3335	WPISZ WIADOMOå∆
3336	WSTECZ
3337	ROZPOCZNIJ GR 
3338	WCZYTAJ GR 
3339	WCZYTAJ ZAPISAN• GR  GRACZ KONTRA KOMPUTER

3340	KOLORY
3341	RASA
3342	DRUØYNA
3343	MIEJSCE
3344	PING
3345	OK

3347	WSTECZ
3348	ROZPOCZNIJ GR 
3349	WYåLIJ
3350	CZAT W GRZE
3351	SKR”∆ LISTY GRACZY
3352	POSZERZ LISTY GRACZY
3353	<b><c=00AFFF>%1YOURNAME%</c></b> <<c=FFD800>TEAM</c>>: %2MESSAGE%
3354	<b><c=00AFFF>%1NAME%</c></b>: %2MESSAGE%
3359	WYBIERZ
3360	NIEZNANE_IP
3361	NAZWA GRACZA
3362	WSTECZ
3363	ROZPOCZNIJ GR 
3364	<b><c=00AFFF>%1NAME%</c></b>: %2MESSAGE%
3365	<b><c=00AFFF>%1NAME%</c></b> <c=FFD800>pisze tylko do ciebie</c>: %2MESSAGE%
3366	ZAPISANO WCZYTANIE
3367	ODTW”RZ ZAPISAN• GR 
3368	EDYTUJ PROFIL GRACZA
3369	<b><c=00AFFF>%1YOURNAME%</c></b> <<c=FFD800>%2DEST%</c>>: %3MESSAGE%

// Multiplayer - HostGame - End

// Multiplayer - Game Lobby - Start
3370	GRUPA
3371	GRUPA PACYFIST”W
3372	GRA
3373	CZAT W GRUPIE
3374	WYBIERZ GR 
3375	WPISZ WIADOMOå∆
3376	WYåLIJ
3377	DOMYåLNY TEKST POMOCY (GRUPA GRACZY)
3378	WSTECZ
3379	ODåWIEØ
3380	HOSTUJ GR 
3381	DO£•CZ DO GRY
3382	NAZWA
3383	MAPA
3384	TRYB
3385	x6
3386	Ping
3387	w.
3388	Homeworld2 v%d.%d
// Multiplayer - Game Lobby - End

// Multiplayer - ServerLobby - Start
3390	GRUPA G£”WNA
3391	DO£•CZ DO GRUPY
3392	GRUPY
3393	CZAT W GRUPIE
3394	WYBIERZ GRUP //
3395	WPISZ WIADOMOå∆//
3396	WYåLIJ
3397	DO£•CZ DO GRUPY
3398	DOMYåLNY TEKST POMOCY (GRUPA SERWERA)
3399	WSTECZ
3400	ODåWIEØ
3401	FILTRY
3402	NAZWA GRUPY
3403	LICZBA GIER
3404	LICZBA GRACZY
3405	CZAT W POKOJU GRUP
3406	Do≥πczanie do pokoju
3407	Roz≥πczony z grupπ
3408	Nie moøna do≥πczyÊ do grupy
// Multiplayer - ServerLobby - End

// Multiplayer - GameRoom - Start
3410	GRUPA GRACZY
3411	GRUPA PACYFIST”W
3412	GRA
3413	CZAT W GRUPIE GRACZY
3414	WYBIERZ GR //
3415	WPISZ WIADOMOå∆//
3416	WYåLIJ
3417	DO£•CZ DO GRY
3418	HOSTUJ GR 

3419    GRUPA

3420	WSTECZ
3421	ODåWIEØ
3422	INFORMACJE O GRZE
// some generally applicable texts (right-click chat menu) - Start
3423	CZAT Z GRACZAMI
3424	!UWAGA - BRAKUJ•CY WIERSZ TEKSTU! (was Willy Wonka Options)
3425	ZIGNORUJ
3426	PRZYJACIEL
3427	ZAKAØ
3428	WYRZU∆
3429	WYåLIJ TYLKO DO GRACZA
3430	WYåLIJ TYLKO DO DO DRUØYNY
3431	WYåLIJ TYLKO DO PRZYJACI”£
3432	TEKST POMOCY
3433	WSTECZ
3434	AKCEPTUJ
// some generally applicable texts - End
3435	NAZWA GRY
3436	MAPA
3437	TRYB
3438	GRACZE
3439	PING
3440	WERSJA
3441	SIE∆ LOKALNA
3442	WPISZ WIADOMOå∆
3443	WYåLIJ WIADOMOå∆ DO WSZYSTKICH
3444	WYåLIJ TYLKO DO INNEGO GRACZA
3445	WYåLIJ WIADOMOå∆
3446	MAKS. LICZBA GRACZY
3447	INFORMACJE DODATKOWE//

3448	EDYTUJ PROFIL GRACZA STEROWANEGO PRZEZ KOMPUTER
3449	WYåLIJ DO GRUPY GRACZY

// Multiplayer - GameRoom - End

// Tutorial Menu - Start
3450	SAMOUCZEK
3451	WYBIERZ SAMOUCZEK//
3452	Samouczek 1 - Wprowadzenie do gry Homeworld2
3453	Samouczek 2 - Podstawowe rozkazy
3454	Samouczek 3 - Rozkazy zaawansowane
3455	Samouczek 4 - Rozgrywka na úrednim poziomie - czÍúÊ 2
3456	Samouczek 5 - Zaawansowane funkcje gry

3459	RESET
3460	NOWY
3461	START
3462	OPANUJ ZASADY GRY
3463	Ten Samouczek omawia sposÛb sterowania widokiem oraz wybierania i przemieszczania jednostek.
3464	Ten Samouczek omawia podstawowe metody walki, gromadzenie zasobÛw, budowÍ statkÛw oraz prowadzenie badaÒ naukowych.
3465	Ten Samouczek omawia bardziej zaawansowane zagadnienia, jak np. Grupy Kontrolne, czynnoúci specjalne, punkty nawigacyjne i Grupy Uderzeniowe.
3466	Ta lekcja omawia rozkazy specjalne, jak rozkaz Ochraniaj, ustawienia taktyki i zasiÍgu, sposÛb zak≥adania wysuniÍtych oddzia≥Ûw zbierania zasobÛw oraz wykorzystanie PodsystemÛw.
3467	Ta czÍúÊ omawia tworzenie Grup Uderzeniowych i pozwala graczowi sprawdziÊ swoje umiejÍtnoúci w walce z coraz wiÍkszymi si≥ami VaygrÛw.

// NOTE: The following are used in BOTH the tutorial screen and the mission select screen, so avoid using the word 'tutorial'
3468	POWR”T DO MENU G£”WNEGO
3469	ZRESETUJ USTAWIENIA MISJI DLA BIEØ•CEGO PROFILU
3470	ROZEGRAJ WYBRAN• MISJ 
3471	MISJA UKO—CZONA
3472	MISJA NIE UKO—CZONA
3473	KLIKNIJ PRZYCISK START, ABY ROZPOCZ•∆ MISJ 

// Tutorial Menu - End


// Multiplayer List status
3480	GRACZ JEST W SIECI
3481	GRACZ NALEØY DO GRUPY PRZEZ CIEBIE IGNOROWANEJ
3482	GRACZ NALEØY DO GRUPY, KT”REJ WYSY£ASZ WIADOMOåCI
3483	BLOKUJ
3484	BLOKUJ INFORMACJE O WEJåCIU DO/OPUSZCZENIU GRUPY

// Campaign (Single Player Game)
3490	GRA DLA POJEDYNCZEGO GRACZA
3491	WYB”R MISJI
3492	WYBIERZ MISJ //
3493	WCZYTAJ KAMPANI 
3494	WCZYTAJ ZAPISAN• MISJ 

// The next 2 strings will go in the mission select screen beside the complete and incomplete mission titles
3495	(UkoÒczona)
3496	(Nie ukoÒczona)

// New profile screen
3500	UTW”RZ NOWY PROFIL
3501	WPISZ IMI //
3502	WPISZ NAZW  PROFILU//
3503	NIE TW”RZ PROFILU UØYTKOWNIKA
3504	UTW”RZ PROFIL UØYTKOWNIKA
3505

// User profile screen
3506	KONFIGURACJA PROFILU
3507	KONFIGURACJA//
3508	WYBIERZ PROFIL
3509	UTW”RZ NOWY PROFIL
3510	NOWY PROFIL
3511	EDYTUJ WYBRANY PROFIL
3512	EDYTUJ PROFIL
3513	USU— WYBRANY PROFIL
3514	USU— PROFIL
3515	ZACHOWAJ BIEØ•CE USTAWIENIA
3516	PROFILE GRACZA
3517	POWR”T DO MENU G£”WNEGO
3518	ZARZ•DZAJ PROFILAMI GRACZA

// ChatUI
3525	<i><c=005EBD>%1NICKNAME%</c><c=7F7F7F> do≥πcza do pokoju</c></i>
3526	<i><c=005EBD>%1NICKNAME%</c><c=7F7F7F> opuszcza pokÛj</c></i>

// Connection type screen
3530	RODZAJ PO£•CZENIA
3531	WYBIERZ//
3532	GRAJ W SIECI LOKALNEJ
3533	LAN (sieÊ lokalna)
3534	GRAJ W INTERNECIE PRZY POMOCY TCP.IP
3535	INTERNET (bezpoúrednie po≥πczenie TCP/IP)
3536	GRAJ PRZY POMOCY GAMESPY
3537	GameSpy
3538	UØYJ WYBRANEGO PROFILU I WR”∆ DO MENU G£”WNEGO
3539	WSTECZ
3540	HOSTUJ GR  PRZY POMOCY WYBRANEGO PO£•CZENIA
3541	AKCEPTUJ
// Connection screen error messages
3542	Uwierzytelnianie klucza CD
3543	Nie moøna nawiπzaÊ po≥πczenia z serwerem
3544	Wymagana jest prawid≥owa nazwa do Czatu
3545	Nawiπzywanie po≥πczenia z serwerem
3546	Nieudane uwierzytelnienie klucza CD
3547	Brak ≥πcznoúci z serwerem
3548	TwÛj klucz CD jest nieprawid≥owy
3549	TwÛj pseudonim jest uøywany przez innπ osobÍ. Zostaniesz do≥πczony jako "%1PSEUDONIM%".  Moøesz zmieniÊ pseudonim w menu Profili Gracza.

// IP connect screen (displayed when connecting to a hosted tcp/ip game)
3550	DO£•CZ DO GRY
3551	WPISZ ADRES IP//
3552	WPISZ ADRES IP HOSTA
3553	ANULUJ PO£•CZENIE
3554	PO£•CZ
3555	DO£•CZ DO GRY

// Pause screen
3560	GRA ZATRZYMANA
3561	PAUZA
3562	GRA ZATRZYMANA//
3563	Wciúnij przycisk Koniec Pauzy, aby wrÛciÊ do gry
3564	UKRYJ
3565	KONIEC PAUZY

// Save / Load dialogs

// button & help tip
3572	USU—
3573	USU— WYBRAN• ZAPISAN• GR 
3574	WCZYTAJ GR 
3575	WCZYTAJ WYBRAN• ZAPISAN• GR 
3576	WCZYTAJ KAMPANI 
3577	WCZYTAJ WYBRAN• ZAPISAN• KAMPANI 
3578	ODTW”RZ NAGRAN• GR 
3579	ODTW”RZ WYBRAN• NAGRAN• GR 
3580	ZAPISZ GR 
3581	ZAPISZ GR  POD AKTUALN• NAZW• PLIKU
3582	ZAPISZ KAMPANI 
3583	ZAPISZ KAMPANI  POD AKTUALN• NAZW• PLIKU
3584	ZAPISZ NAGRAN• GR 
3585	ZAPISZ OSTATNIE NAGRANIE ROZGRYWKI DO P”èNIEJSZEGO ODTWORZENIA
3586	ODTW”RZ FILM
3587	ODTW”RZ WYBRANY FILM

// title & subtitle
3588	WCZYTAJ
3589	WCZYTAJ ZAPISAN• GR 
3590	WCZYTAJ
3591	WCZYTAJ ZAPISAN• KAMPANI 
3592	WCZYTAJ
3593	WCZYTAJ NAGRAN• ROZGRYWK //
3594	ZAPISZ
3595	ZAPISZ BIEØ•C• GR //
3596	ZAPISZ
3597	ZAPISZ GR  Z KAMPANII//
3598	ZAPISZ
3599	ZAPISZ NAGRAN• ROZGRYWK //

3600	FILMY
3601	WYBIERZ FILM//
3602	POWR”T DO MENU G£”WNEGO
3603	ODTW”RZ FILMY


// error message dialog
3610	B£•D
3611	KOMUNIKAT//
3612	NIE POKAZUJ WI CEJ TEGO KOMUNIKATU
3613	WI CEJ INFORMACJI
3614	OK

// game over screen
3615	TWOJA FLOTA ODNIOS£A ZWYCI STWO
3616	TWOJA FLOTA ZOSTA£A POKONANA
3617	WYJåCIE

// Multiplayer defeat Yes/No dialog
3618	Poraøka
3619	Twoja flota zosta≥a pokonana. Czy chcesz oglπdaÊ dalszπ grÍ jako widz?

// game lobby
3620	Do≥πczanie do pokoju
3621	Brak ≥πcznoúci z serwerem
3622	Nie moøna do≥πczyÊ do pokoju
3623	SORTUJ SESJE GRY WG NAZWY GRY
3624	SORTUJ SESJE GRY WG NAZWY MAPY
3625	SORTUJ SESJE GRY WG TRYBU
3626	SORTUJ SESJE GRY WG LICZBY GRACZY
3627	SORTUJ SESJE GRY WG PINGU
3628	SORTUJ SESJE GRY WG WERSJI GRY
3629	WSTECZ
3630	DO£•CZ DO WYBRANEJ GRY
3631	ODåWIEØ LIST  GIER
3632	POKAØ INFORMACJE O WYBRANEJ GRZE
